Расстояние вдоль нити (пиксели),Яркость
0.0,38.666666666666664
1.1665687909470255,64.66666666666667
2.3329707359145364,85.88888888888889
3.49921617206628,85.88888888888889
4.665315031440361,95.44444444444444
5.8312768454538695,103.33333333333333
6.997110749443675,101.88888888888889
8.162825487241715,100.55555555555556
9.328429415782779,103.44444444444444
10.493930509743116,106.11111111111111
11.659336366207876,105.0
12.824654209366047,111.0
13.989890895230857,114.44444444444444
15.15505291638434,107.88888888888889
16.320146406744367,115.11111111111111
17.4851771463525,117.66666666666667
18.650150566181566,121.22222222222223
19.815071752961224,119.55555555555556
20.97994545402021,124.66666666666667
22.144776082144165,118.88888888888889
23.309567720447436,126.44444444444444
24.474324127257955,124.0
25.639048741013738,121.77777777777777
26.80374468517016,129.33333333333334
27.968414773116677,129.44444444444446
29.133061513102067,128.11111111111111
30.297687113167274,138.44444444444446
31.46229348608472,134.33333333333334
32.62688225430343,132.44444444444446
33.79145475489882,136.11111111111111
34.956012044526624,134.77777777777777
36.12055490437999,137.0
37.28508384514909,141.11111111111111
38.44959911198258,134.33333333333334
39.61410068945011,136.77777777777777
40.77858830650561,139.88888888888889
41.94306144145025,136.77777777777777
43.107519326895115,140.66666666666666
44.27196095472275,144.33333333333334
45.43638508104718,139.88888888888889
46.60079023117191,142.33333333333334
47.76517470454586,142.66666666666666
48.929536579716334,140.55555555555554
50.093873719279244,144.88888888888889
51.258183774825866,143.0
52.422464191886235,140.22222222222223
53.586712214868584,144.11111111111111
54.750924891995034,142.66666666666666
55.915099080233006,143.11111111111111
57.079231450222466,143.55555555555554
58.24331849119875,139.0
59.407356515911054,143.55555555555554
60.571341665536245,141.22222222222223
61.735269914588386,139.22222222222223
62.89913707582347,145.11111111111111
64.06293880513992,134.66666666666666
65.2266706064744,139.11111111111111
66.39032783669333,141.22222222222223
67.55390571048015,137.22222222222223
68.71739930521836,141.77777777777777
69.88080356587035,132.77777777777777
71.04411197970965,138.33333333333334
72.20729563613989,139.11111111111111
73.37030779878988,134.33333333333334
74.5331025390483,140.66666666666666
75.69563559908602,128.88888888888889
76.85786468237741,133.88888888888889
78.01974974527712,137.0
79.18125328977415,132.44444444444446
80.3423406575262,135.0
81.50298032525684,128.44444444444446
82.6631442015722,131.88888888888889
83.82280792522877,123.55555555555556
84.98195116485212,129.88888888888889
86.14055792007498,130.0
87.29861682402549,126.88888888888889
88.45612144705818,124.88888888888889
89.61307060157759,122.22222222222223
90.76946864775776,126.11111111111111
91.92532579991325,121.55555555555556
93.08065843322343,119.55555555555556
94.23548939045818,115.22222222222223
95.3898482882926,120.11111111111111
96.54377182273936,112.88888888888889
97.69730407316138,110.77777777777777
98.85049680426317,107.0
100.00340976538976,111.22222222222223
101.15611098639408,106.22222222222223
102.30867706926246,102.66666666666667
103.46119338773723,101.55555555555556
104.61372009216478,102.77777777777777
105.76642026085258,100.44444444444444
106.919996539605,93.66666666666667
108.07597117006294,96.33333333333333
109.23692997394963,98.77777777777777
110.40674405231601,98.66666666666667
111.58824206830504,104.55555555555556
112.76621066571961,101.33333333333333
113.91560970645104,95.88888888888889
115.01478102208664,90.77777777777777
116.05431520531918,86.22222222222223
117.04950085195264,86.11111111111111
118.05300439201176,82.77777777777777
119.12334361544372,83.88888888888889
120.27464938390088,78.55555555555556
121.49112516257628,81.33333333333333
122.74249509246937,71.33333333333333
123.99359313719894,75.0
125.21158555009421,75.0
126.38548959960544,72.66666666666667
127.53253170235978,70.11111111111111
128.66900381455102,66.33333333333333
129.80743064413147,61.77777777777778
130.9573197482521,56.77777777777778
132.12619942712374,50.666666666666664
133.32075655856448,39.111111111111114
