Расстояние вдоль нити (пиксели),Яркость
0.0,51.0
1.1719173997080048,79.44444444444444
2.3434546982550994,91.88888888888889
3.5146225148013004,100.88888888888889
4.685431316660952,111.77777777777777
5.855891420264124,114.66666666666667
7.026012992133109,110.22222222222223
8.195806049873084,116.55555555555556
9.36528046317742,116.55555555555556
10.53444595484682,118.44444444444444
11.703312101822185,123.0
12.871888336230885,127.0
14.04018394644612,131.88888888888889
15.208208078159265,136.22222222222223
16.375969735464537,131.0
17.543477781956117,133.0
18.710740941837194,138.0
19.877767801040626,136.22222222222223
21.044566808361306,138.55555555555554
22.211146276599287,146.11111111111111
23.3775143837142,145.77777777777777
24.543679173990004,142.55555555555554
25.7096485592102,147.22222222222223
26.875430319843193,149.55555555555554
28.04103210623741,146.66666666666666
29.206461439825947,155.88888888888889
30.3717257143407,156.0
31.536832197035405,150.0
32.70178802991763,154.55555555555554
33.86660023098923,156.66666666666666
35.03127569549529,155.77777777777777
36.195821197181,158.22222222222223
37.36024338955654,149.44444444444446
38.52454880716955,161.77777777777777
39.688743866885,157.88888888888889
40.85283486917224,160.66666666666666
42.016827999399126,161.22222222222223
43.18072932913274,160.22222222222223
44.344544817446724,165.77777777777777
45.508280312235044,162.22222222222223
46.671941551531624,162.66666666666666
47.835534164836226,168.44444444444446
48.999063674445786,162.77777777777777
50.16253549679143,160.77777777777777
51.32595494378078,168.55555555555554
52.48932722414542,163.55555555555554
53.65265744479329,163.22222222222223
54.81595061216603,162.44444444444446
55.9792116336007,157.33333333333334
57.14244531869606,161.66666666666666
58.30565638068321,168.44444444444446
59.468849437800166,164.22222222222223
60.63202901467053,165.88888888888889
61.7951995436858,165.0
62.958365366391455,167.44444444444446
64.1215307348764,167.66666666666666
65.28469981316586,157.77777777777777
66.44787667861735,160.55555555555554
67.61106532331979,163.0
68.77426965549544,165.0
69.93748698699135,164.77777777777777
71.10068869444501,159.77777777777777
72.26384076761772,164.33333333333334
73.42691079761346,164.44444444444446
74.58986823533867,161.22222222222223
75.75268465055419,163.0
76.9153339915876,157.88888888888889
78.0777928457581,159.55555555555554
79.24004070054679,156.44444444444446
80.40206020552625,159.55555555555554
81.56383743503957,159.55555555555554
82.72536215159464,153.66666666666666
83.88662806991293,155.55555555555554
85.04763312154218,151.22222222222223
86.20837971991077,155.0
87.36887502566846,148.33333333333334
88.52913121212119,150.22222222222223
89.68916573053008,148.77777777777777
90.84900157500375,150.66666666666666
92.00866754667082,142.33333333333334
93.16819851677525,143.88888888888889
94.32763568829075,143.44444444444446
95.48702685560308,142.22222222222223
96.64642666176007,138.11111111111111
97.80589685273985,138.22222222222223
98.96550652813714,137.55555555555554
100.12533238761777,128.88888888888889
101.28545647128986,131.11111111111111
102.44599935096856,127.11111111111111
103.6073402997213,131.44444444444446
104.77030322193566,126.44444444444444
105.93630162029687,117.44444444444444
107.10747629969838,125.22222222222223
108.28680368274176,125.66666666666667
109.47286561930864,126.0
110.65030257276808,125.66666666666667
111.80141244424104,128.22222222222223
112.9129724486965,119.55555555555556
113.98260681565037,113.77777777777777
115.02684114870516,112.33333333333333
116.08680656189067,114.44444444444444
117.1994114564132,111.33333333333333
118.37104736892216,111.22222222222223
119.58851160332634,106.44444444444444
120.82850839009903,102.88888888888889
122.06427984443401,103.55555555555556
123.27103128592499,100.55555555555556
124.44040183913636,100.33333333333333
125.58813228014832,97.0
126.72845412944342,90.55555555555556
127.87211827282133,85.77777777777777
129.02852947956353,75.77777777777777
130.20797788085156,70.55555555555556
131.42367363206705,56.0
