Расстояние вдоль нити (пиксели),Яркость
0.0,53.888888888888886
1.3649708516536094,59.888888888888886
2.7272159284908337,64.55555555555556
4.087301120212189,70.88888888888889
5.44570620238496,75.66666666666667
6.802831628763965,79.44444444444444
8.159005625092774,85.22222222222223
9.514491512421273,90.33333333333333
10.8694951995625,96.77777777777777
12.22417279559875,102.55555555555556
13.578638303888347,109.11111111111111
14.932971368520345,109.22222222222223
16.28722505238278,112.44444444444444
17.641433632822476,123.0
18.995620406187836,129.88888888888889
20.34980549632284,134.22222222222223
21.704013664289104,140.66666666666666
23.05828211723473,144.66666666666666
24.412668313391844,152.55555555555554
25.767251175757757,157.66666666666666
27.12206882248231,157.11111111111111
28.477120062730684,164.22222222222223
29.832394691604687,169.55555555555554
31.187874371866318,169.55555555555554
32.54353312454285,148.22222222222223
33.89933781792569,172.44444444444446
35.255248654700104,174.33333333333334
36.61121965703218,182.44444444444446
37.9671991495225,187.44444444444446
39.3231302400107,182.11111111111111
40.67895129828611,187.55555555555554
42.03459643282025,193.77777777777777
43.389995965696556,191.33333333333334
44.74507690596036,193.0
46.09976342165953,192.33333333333334
47.453977310884014,200.55555555555554
48.80763847214739,202.66666666666666
50.160665487196816,194.0
51.51305591935029,200.55555555555554
52.86502704947265,205.0
54.21683362468771,200.77777777777777
55.56873053238301,204.33333333333334
56.92097305607826,204.55555555555554
58.27381713046024,212.22222222222223
59.62751959486255,214.0
60.982338444469434,210.44444444444446
62.338533057560284,211.66666666666666
63.69626790337475,215.55555555555554
65.05538941272894,215.33333333333334
66.41567821759818,214.0
67.77691487199444,214.0
69.13887985697741,217.11111111111111
70.50135358553197,217.55555555555554
71.86411640732162,211.88888888888889
73.22694861333193,212.44444444444446
74.58963044041414,216.77777777777777
75.95189408813806,217.55555555555554
77.31296734751372,215.77777777777777
78.6718218633012,207.88888888888889
80.02753329339686,216.88888888888889
81.37933647429753,218.44444444444446
82.72667773919568,216.33333333333334
84.0692689951196,210.44444444444446
85.40714348362367,210.33333333333334
86.74071277440606,193.0
88.07082443610403,190.66666666666666
89.39884713408017,204.0
90.72675674115357,187.44444444444446
92.05715332818076,217.55555555555554
93.39329685220585,221.44444444444446
94.73913197245697,227.55555555555554
96.09929414582113,161.55555555555554
97.47909401495846,68.0
