Расстояние вдоль нити (пиксели),Яркость
0.0,68.88888888888889
1.3434181852421718,77.33333333333333
2.6878473651434165,84.11111111111111
4.033259654274305,93.11111111111111
5.379625686276999,97.22222222222223
6.726914662157684,104.0
8.075094398089707,104.44444444444444
9.424131372729224,110.22222222222223
10.773990774049944,116.55555555555556
12.124636545703043,123.0
13.476031432909515,131.55555555555554
14.828137027894915,136.33333333333334
16.18091381487577,143.33333333333334
17.534321214608866,150.22222222222223
18.88831762851622,156.55555555555554
20.242860482398164,160.22222222222223
21.597906269748172,164.66666666666666
22.95341059468502,170.44444444444446
24.30932821451688,176.22222222222223
25.66561308195399,177.66666666666666
27.02221838698592,181.88888888888889
28.37909659844213,188.0
29.736199505252042,187.55555555555554
31.093478257424568,193.11111111111111
32.450883406765065,188.77777777777777
33.80836494734964,194.33333333333334
35.16587235577605,197.77777777777777
36.523354631212044,202.66666666666666
37.88076033526141,199.66666666666666
39.23803763166853,201.33333333333334
40.59513432588276,210.66666666666666
41.95199790450452,214.33333333333334
43.308575574634226,211.11111111111111
44.66481430314686,214.55555555555554
46.020660855914215,217.11111111111111
47.37606183699737,217.66666666666666
48.73096372783201,214.66666666666666
50.085312926430376,215.44444444444446
51.439055786621864,222.66666666666666
52.79213865735659,225.22222222222223
54.14452521640529,221.77777777777777
55.49629682938741,224.0
56.84758392313493,227.33333333333334
58.19851737479158,228.33333333333334
59.5492286251834,226.0
60.89984995379426,226.33333333333334
62.25051475314767,212.88888888888889
63.601357802184566,216.55555555555554
64.95251553821943,212.33333333333334
66.30412632705199,228.88888888888889
67.65633073080295,230.33333333333334
69.00927177303502,232.11111111111111
70.3630952007123,231.55555555555554
71.71794974254263,230.0
73.07398736323924,228.11111111111111
74.43136351322875,229.44444444444446
75.79023737332683,229.44444444444446
77.15077209389301,223.11111111111111
78.51313502797188,223.0
79.87745371920641,227.88888888888889
81.24269208017232,232.88888888888889
82.6065640131361,232.22222222222223
83.96682790482706,227.22222222222223
85.32150064035277,233.0
86.66901710477232,233.22222222222223
88.00839830168472,230.22222222222223
89.33942922262528,232.33333333333334
90.6628451164567,231.44444444444446
91.9805211132867,233.22222222222223
93.29564617682605,227.55555555555554
94.61220346914381,214.22222222222223
95.93380267240056,227.0
97.26391962978656,226.11111111111111
98.60592915867834,243.44444444444446
99.9630867378082,229.11111111111111
101.33851385458159,188.11111111111111
102.73518719887568,122.0
