Расстояние вдоль нити (пиксели),Яркость
0.0,68.55555555555556
1.332448766543371,75.22222222222223
2.6658699170650264,81.44444444444444
4.000236119227912,90.33333333333333
5.33551926028957,97.88888888888889
6.671690465443386,104.88888888888889
8.008720115936264,112.11111111111111
9.346577866961892,123.77777777777777
10.685232665335432,130.77777777777777
12.024652766950535,137.55555555555554
13.364805754022948,147.44444444444446
14.705658552123376,154.66666666666666
16.0471774470039,157.55555555555554
17.389328101221444,162.77777777777777
18.732075570561776,163.44444444444446
20.075384320268764,168.0
21.41921824108267,173.33333333333334
22.76354066509178,178.33333333333334
24.108314381402224,182.77777777777777
25.453501651629907,189.66666666666666
26.79906422522013,194.55555555555554
28.14496335459833,196.22222222222223
29.49115981015846,199.88888888888889
30.83761389509232,206.55555555555554
32.18428546006618,209.77777777777777
33.531133917748946,209.33333333333334
34.8781182571976,211.88888888888889
36.225197058104534,219.11111111111111
37.57232850491296,221.33333333333334
38.91947040080479,213.88888888888889
40.26658018156752,219.44444444444446
41.61361492934417,221.66666666666666
42.960531386273615,225.0
44.30728596802524,226.77777777777777
45.65383477723446,222.33333333333334
47.00013361684485,224.22222222222223
48.34613800336217,229.88888888888889
49.691803180026525,231.33333333333334
51.03708412990801,228.11111111111111
52.381935588932436,229.44444444444446
53.72631205884241,234.44444444444446
55.0701678201002,234.33333333333334
56.413456944738236,230.44444444444446
57.756133309163424,233.0
59.09816646434393,237.11111111111111
60.43963482199786,236.55555555555554
61.78066285799396,235.77777777777777
63.121375654522296,236.0
64.46189879710352,240.33333333333334
65.80235842850678,229.0
67.14288130218337,222.88888888888889
68.48359483513653,222.11111111111111
69.82462716014986,238.11111111111111
71.16610717729651,239.11111111111111
72.50816460465268,238.77777777777777
73.85093002813856,235.66666666666666
75.19453495041108,234.55555555555554
76.53911183873464,237.55555555555554
77.88479417175594,235.55555555555554
79.23171648511189,235.22222222222223
80.5800144157992,231.88888888888889
81.92982474523825,232.33333333333334
83.28128544096407,239.33333333333334
84.63453569687995,239.66666666666666
85.98971597201174,240.11111111111111
87.34696247155921,241.22222222222223
88.70562020137677,242.66666666666666
90.06343710373896,241.77777777777777
91.4180754871324,238.33333333333334
92.76745662630655,241.44444444444446
94.10991878719412,241.22222222222223
95.4443839617893,241.88888888888889
96.77053461537298,240.44444444444446
98.08899930888876,241.33333333333334
99.40154241065386,243.0
100.71124817603103,233.0
102.0220800805251,234.44444444444446
103.33600808388185,217.0
104.65496563576129,230.0
105.98208782655333,235.77777777777777
107.31254458851159,248.77777777777777
108.5980121085909,240.11111111111111
109.83662708865596,166.77777777777777
111.20722600739585,62.44444444444444
