Data from HR4C34221__7__21-31-09-444.txt Node

Date: Fri Apr 11 21:31:09 MSK 2025
User: 123
Spectrometer: HR4C3422
Trigger mode: 4
Integration Time (sec): 4,000000E-3
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195,326	-640,36
195,597	-640,36
195,868	-640,36
196,139	-3,76
196,409	-2,76
196,68	0,64
196,951	-2,36
197,221	2,44
197,492	-7,66
197,762	-1,56
198,033	-0,46
198,304	-1,96
198,574	0,84
198,845	0,44
199,116	2,74
199,386	0,04
199,657	0,44
199,927	6,44
200,198	2,94
200,468	2,64
200,739	1,34
201,009	3,04
201,28	6,24
201,551	2,74
201,821	4,84
202,092	2,54
202,362	4,04
202,633	6,44
202,903	4,94
203,174	3,34
203,444	8,24
203,714	7,44
203,985	7,84
204,255	4,54
204,526	7,74
204,796	6,84
205,067	5,84
205,337	6,84
205,607	9,74
205,878	10,34
206,148	10,54
206,419	4,54
206,689	6,34
206,959	6,84
207,23	9,14
207,5	9,04
207,77	9,04
208,041	2,94
208,311	8,64
208,581	4,24
208,852	6,14
209,122	9,94
209,392	7,64
209,663	4,44
209,933	5,74
210,203	10,74
210,473	8,94
210,744	9,04
211,014	11,54
211,284	10,24
211,554	11,94
211,825	12,44
212,095	4,84
212,365	6,84
212,635	9,64
212,905	6,04
213,176	8,34
213,446	5,14
213,716	6,14
213,986	7,44
214,256	10,14
214,526	5,44
214,797	10,24
215,067	9,44
215,337	7,84
215,607	6,64
215,877	7,94
216,147	9,44
216,417	6,64
216,687	10,44
216,957	9,24
217,227	8,04
217,497	10,94
217,767	7,04
218,038	10,44
218,308	7,94
218,578	6,54
218,848	4,64
219,118	7,34
219,388	8,14
219,658	8,04
219,928	4,44
220,198	10,24
220,468	10,24
220,737	10,64
221,007	7,74
221,277	7,24
221,547	4,64
221,817	8,44
222,087	8,54
222,357	6,04
222,627	3,64
222,897	9,54
223,167	6,24
223,437	9,44
223,707	9,04
223,976	12,34
224,246	10,64
224,516	6,14
224,786	8,84
225,056	8,04
225,326	5,14
225,595	5,94
225,865	8,94
226,135	6,64
226,405	4,64
226,675	10,54
226,944	11,04
227,214	5,44
227,484	7,14
227,754	6,44
228,023	14,74
228,293	11,64
228,563	11,54
228,833	8,64
229,102	4,94
229,372	7,54
229,642	3,74
229,911	11,44
230,181	13,84
230,451	10,44
230,72	12,64
230,99	11,64
231,26	10,74
231,529	8,24
231,799	7,74
232,069	8,54
232,338	7,94
232,608	10,84
232,877	10,24
233,147	9,44
233,417	8,64
233,686	6,24
233,956	9,34
234,225	12,64
234,495	7,54
234,764	11,24
235,034	10,24
235,304	9,84
235,573	14,74
235,843	10,44
236,112	7,34
236,382	11,54
236,651	10,14
236,921	8,84
237,19	13,24
237,46	11,14
237,729	10,14
237,998	13,04
238,268	13,94
238,537	15,04
238,807	7,74
239,076	6,44
239,346	11,54
239,615	10,84
239,884	9,54
240,154	8,84
240,423	9,14
240,693	12,94
240,962	9,74
241,231	8,44
241,501	12,54
241,77	10,24
242,039	8,44
242,309	11,34
242,578	7,34
242,847	9,14
243,116	9,34
243,386	7,94
243,655	10,14
243,924	7,44
244,194	10,64
244,463	5,34
244,732	7,64
245,001	7,64
245,271	11,04
245,54	13,34
245,809	4,44
246,078	9,14
246,347	7,74
246,617	7,24
246,886	10,34
247,155	12,84
247,424	12,24
247,693	12,34
247,963	10,04
248,232	7,14
248,501	6,84
248,77	9,64
249,039	9,24
249,308	8,84
249,577	8,64
249,846	9,24
250,115	8,04
250,385	7,44
250,654	12,54
250,923	9,54
251,192	10,94
251,461	8,64
251,73	9,84
251,999	8,84
252,268	11,84
252,537	5,84
252,806	15,94
253,075	8,34
253,344	10,64
253,613	10,44
253,882	8,84
254,151	9,14
254,42	11,74
254,689	12,64
254,958	9,34
255,227	10,64
255,496	8,74
255,765	11,94
256,033	10,04
256,302	9,24
256,571	8,14
256,84	11,24
257,109	9,14
257,378	9,24
257,647	6,94
257,916	9,84
258,184	12,24
258,453	13,54
258,722	10,54
258,991	9,54
259,26	10,84
259,529	10,14
259,797	12,54
260,066	8,74
260,335	10,24
260,604	5,84
260,873	10,24
261,141	6,34
261,41	8,04
261,679	10,84
261,948	10,84
262,216	14,14
262,485	9,44
262,754	13,74
263,022	5,74
263,291	11,14
263,56	7,74
263,829	12,94
264,097	8,34
264,366	13,54
264,635	10,64
264,903	9,14
265,172	9,94
265,44	7,34
265,709	6,94
265,978	9,44
266,246	7,04
266,515	12,04
266,784	8,84
267,052	9,64
267,321	4,84
267,589	11,44
267,858	10,44
268,126	11,34
268,395	8,14
268,663	9,34
268,932	7,84
269,201	10,04
269,469	9,54
269,738	6,14
270,006	8,44
270,275	12,84
270,543	14,04
270,811	7,44
271,08	7,24
271,348	10,24
271,617	11,34
271,885	4,24
272,154	11,74
272,422	10,24
272,691	12,24
272,959	15,74
273,227	11,34
273,496	9,84
273,764	10,84
274,033	15,64
274,301	6,94
274,569	9,04
274,838	11,24
275,106	8,84
275,374	8,74
275,643	11,94
275,911	10,24
276,179	9,84
276,448	9,64
276,716	9,64
276,984	7,74
277,252	7,44
277,521	5,64
277,789	12,84
278,057	10,24
278,325	12,14
278,594	12,54
278,862	12,54
279,13	12,54
279,398	11,24
279,667	10,74
279,935	10,24
280,203	12,14
280,471	6,24
280,739	10,44
281,008	8,54
281,276	8,64
281,544	9,24
281,812	7,64
282,08	10,34
282,348	6,94
282,616	11,14
282,884	11,04
283,153	12,14
283,421	9,64
283,689	6,74
283,957	6,94
284,225	11,74
284,493	7,14
284,761	11,34
285,029	7,64
285,297	8,64
285,565	8,24
285,833	9,44
286,101	10,84
286,369	10,64
286,637	7,54
286,905	12,24
287,173	7,74
287,441	11,04
287,709	5,74
287,977	10,84
288,245	5,94
288,513	10,44
288,781	11,24
