Data from HR4C34221__4__21-28-08-505.txt Node

Date: Fri Apr 11 21:28:08 MSK 2025
User: 123
Spectrometer: HR4C3422
Trigger mode: 4
Integration Time (sec): 6,000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195,326	-60,92
195,597	-60,92
195,868	-60,92
196,139	-23,72
196,409	-1,82
196,68	-5,02
196,951	-0,82
197,221	-4,42
197,492	2,18
197,762	1,18
198,033	0,28
198,304	1,48
198,574	-2,12
198,845	3,98
199,116	0,18
199,386	1,68
199,657	-7,82
199,927	9,18
200,198	4,08
200,468	-0,22
200,739	2,68
201,009	-0,32
201,28	1,68
201,551	2,28
201,821	1,58
202,092	3,78
202,362	4,98
202,633	-2,32
202,903	0,48
203,174	-2,72
203,444	-0,02
203,714	0,58
203,985	3,88
204,255	5,88
204,526	44,48
204,796	-2,42
205,067	3,88
205,337	4,28
205,607	6,58
205,878	31,68
206,148	10,98
206,419	1,08
206,689	1,88
206,959	4,88
207,23	1,38
207,5	3,28
207,77	9,28
208,041	0,38
208,311	5,38
208,581	5,38
208,852	2,78
209,122	1,58
209,392	-1,62
209,663	-5,92
209,933	-2,42
210,203	2,78
210,473	3,18
210,744	1,88
211,014	7,88
211,284	1,68
211,554	3,08
211,825	5,68
212,095	0,38
212,365	-1,62
212,635	2,78
212,905	1,28
213,176	8,18
213,446	15,38
213,716	1,38
213,986	3,78
214,256	3,48
214,526	2,98
214,797	2,78
215,067	6,68
215,337	7,58
215,607	2,08
215,877	1,18
216,147	1,08
216,417	2,18
216,687	3,08
216,957	8,28
217,227	5,58
217,497	2,08
217,767	5,88
218,038	10,78
218,308	2,28
218,578	3,58
218,848	5,08
219,118	-0,32
219,388	5,98
219,658	1,08
219,928	8,78
220,198	2,48
220,468	4,48
220,737	1,58
221,007	4,48
221,277	1,68
221,547	4,88
221,817	-0,32
222,087	-1,32
222,357	8,18
222,627	1,48
222,897	7,38
223,167	-0,52
223,437	-1,12
223,707	4,98
223,976	10,88
224,246	1,48
224,516	1,48
224,786	2,08
225,056	0,98
225,326	1,78
225,595	2,58
225,865	1,18
226,135	0,68
226,405	0,48
226,675	3,58
226,944	10,18
227,214	1,78
227,484	-1,42
227,754	-0,92
228,023	1,08
228,293	-0,62
228,563	6,08
228,833	5,38
229,102	6,48
229,372	2,18
229,642	3,58
229,911	7,88
230,181	4,78
230,451	4,68
230,72	3,68
230,99	1,38
231,26	0,98
231,529	1,78
231,799	7,08
232,069	0,88
232,338	5,08
232,608	9,68
232,877	2,18
233,147	0,98
233,417	2,88
233,686	5,28
233,956	1,18
234,225	-2,42
234,495	-5,62
234,764	2,38
235,034	-0,02
235,304	-4,22
235,573	38,98
235,843	8,48
236,112	5,68
236,382	3,18
236,651	4,18
236,921	6,98
237,19	1,38
237,46	2,28
237,729	-0,62
237,998	8,18
238,268	3,58
238,537	9,78
238,807	11,28
239,076	0,98
239,346	0,28
239,615	2,78
239,884	1,38
240,154	1,38
240,423	-1,32
240,693	-2,62
240,962	1,28
241,231	2,58
241,501	8,68
241,77	0,68
242,039	-2,72
242,309	-2,32
242,578	0,28
242,847	1,48
243,116	0,78
243,386	3,78
243,655	5,18
243,924	7,18
244,194	2,28
244,463	7,28
244,732	7,38
245,001	1,28
245,271	37,68
245,54	7,88
245,809	-1,22
246,078	-1,42
246,347	-0,32
246,617	0,98
246,886	3,08
247,155	1,38
247,424	1,48
247,693	1,28
247,963	2,18
248,232	4,98
248,501	7,58
248,77	0,88
249,039	5,48
249,308	-1,02
249,577	4,78
249,846	3,38
250,115	1,98
250,385	7,38
250,654	3,58
250,923	8,98
251,192	-0,32
251,461	0,78
251,73	1,88
251,999	2,08
252,268	6,98
252,537	4,38
252,806	-1,52
253,075	2,18
253,344	5,08
253,613	10,18
253,882	-1,72
254,151	5,68
254,42	3,18
254,689	0,38
254,958	-3,62
255,227	-0,92
255,496	3,88
255,765	2,18
256,033	-0,82
256,302	7,58
256,571	3,58
256,84	3,18
257,109	-0,72
257,378	-0,32
257,647	2,18
257,916	0,78
258,184	4,18
258,453	-1,72
258,722	2,88
258,991	-2,42
259,26	3,48
259,529	1,88
259,797	2,38
260,066	2,68
260,335	2,08
260,604	4,48
260,873	9,08
261,141	3,38
261,41	-1,32
261,679	2,78
261,948	5,18
262,216	-3,42
262,485	6,48
262,754	1,48
263,022	7,78
263,291	8,28
263,56	-0,22
263,829	2,18
264,097	1,68
264,366	2,48
264,635	1,98
264,903	0,88
265,172	0,58
265,44	0,48
265,709	5,58
265,978	3,88
266,246	5,18
266,515	4,48
266,784	2,58
267,052	1,68
267,321	-0,82
267,589	50,88
267,858	5,48
268,126	0,18
268,395	4,28
268,663	6,48
268,932	6,58
269,201	2,38
269,469	5,18
269,738	1,38
270,006	2,78
270,275	5,48
270,543	-1,72
270,811	2,58
271,08	3,48
271,348	7,78
271,617	7,88
271,885	1,38
272,154	-3,42
272,422	3,58
272,691	4,28
272,959	14,88
273,227	0,98
273,496	1,38
273,764	-0,52
274,033	10,38
274,301	3,98
274,569	6,28
274,838	5,38
275,106	3,18
275,374	6,58
275,643	10,08
275,911	4,48
276,179	2,98
276,448	5,18
276,716	6,28
276,984	0,78
277,252	5,48
277,521	-0,82
277,789	4,68
278,057	0,58
278,325	-1,62
278,594	10,48
278,862	9,88
279,13	2,78
279,398	5,18
279,667	-1,12
279,935	3,08
280,203	5,88
280,471	8,68
280,739	4,78
281,008	3,98
281,276	-1,72
281,544	4,88
281,812	-2,22
282,08	1,18
282,348	8,78
282,616	8,28
282,884	3,38
283,153	5,28
283,421	8,48
283,689	6,18
283,957	-1,42
284,225	5,18
284,493	7,58
284,761	6,38
285,029	3,28
285,297	-0,52
285,565	2,38
285,833	1,08
286,101	-0,02
286,369	-6,22
286,637	2,38
286,905	-4,22
287,173	-0,02
287,441	1,58
287,709	6,58
287,977	10,48
288,245	-6,92
288,513	5,48
288,781	-1,92
289,049	4,68
289,317	3,08
289,585	0,78
289,853	7,28
290,12	5,88
290,388	-3,12
290,656	0,68
290,924	0,88
291,192	-0,62
291,46	1,38
291,728	4,78
291,996	3,78
292,263	7,68
292,531	3,08
292,799	-0,72
293,067	4,28
293,335	6,58
293,602	-1,72
293,87	3,78
294,138	5,58
294,406	1,98
294,673	1,78
294,941	1,28
295,209	-0,22
295,477	4,58
295,744	2,98
296,012	7,18
296,28	7,98
296,548	-2,82
296,815	-2,82
297,083	4,88
297,351	7,38
297,618	3,98
297,886	4,38
298,154	6,38
298,421	0,48
298,689	0,78
298,956	2,98
299,224	4,68
299,492	-1,22
299,759	1,68
300,027	6,58
300,294	5,48
300,562	3,48
300,83	6,48
301,097	0,48
301,365	-2,92
301,632	0,68
301,9	3,68
302,167	4,08
302,435	7,08
302,702	11,98
302,97	1,88
303,237	4,58
303,505	9,48
303,772	8,08
304,04	0,88
304,307	-0,92
304,575	8,78
304,842	2,28
305,11	10,08
305,377	4,48
305,645	5,48
305,912	-1,82
306,179	3,78
306,447	-0,72
306,714	4,08
306,982	2,58
307,249	3,48
307,516	1,28
307,784	6,98
308,051	2,08
308,318	9,08
308,586	4,98
308,853	-0,82
309,12	1,18
309,388	6,48
309,655	7,48
309,922	2,98
310,19	-2,62
310,457	6,88
310,724	6,08
310,991	5,38
311,259	6,88
311,526	5,68
311,793	2,68
312,06	2,58
312,328	8,48
312,595	3,48
312,862	0,78
313,129	6,98
313,396	2,58
313,664	2,78
313,931	3,78
314,198	2,18
314,465	6,88
314,732	3,58
314,999	3,98
315,266	5,98
315,534	7,68
315,801	2,48
316,068	5,38
316,335	4,18
316,602	4,08
316,869	4,38
317,136	6,18
317,403	2,08
317,67	7,48
317,937	9,08
318,204	0,18
318,471	9,38
318,738	9,78
319,005	8,98
319,272	2,08
319,539	4,68
319,806	7,28
