% Model:              wire_with_a_probes.mph
% Version:            COMSOL 6.2.0.339
% Date:               Jun 24 2025, 10:30
% Dimension:          1
% Nodes:              505
% Expressions:        1
% Description:        Line graph
% Arc length (m)          Temperature
0.04760402285105317       2798.6147387920714
0.047903519994671566      2798.6177827835572
0.04820301713828996       2798.62297522404
0.048502514281908354      2798.6141931622856
0.04880201142552675       2798.608371356346
0.049101508569145136      2798.6055098062234
0.04940100571276354       2798.6056085119158
0.049700502856381924      2798.6086674734242
0.05000000000000032       2798.614686690749
0.05029949714361871       2798.6119989941926
0.05059899428723712       2798.611352521043
0.05089849143085551       2798.6127472713
0.0511979885744739        2798.616183244964
0.051497485718092297      2798.621660442034
0.05179698286171069       2798.629178862512
0.052096480005329085      2798.6213749343415
0.052395977148947476      2798.6160426310844
0.052695474292565866      2798.613181952742
0.05299497143618426       2798.612792899313
0.05329446857980265       2798.614875470798
0.05359396572342104       2798.619429667197
0.053893462867039436      2798.6161178483994
0.05419296001065783       2798.6141343287973
0.05449245715427622       2798.613479108391
0.054791954297894616      2798.61415218718
0.055091451441513006      2798.616153565165
0.0553909485851314        2798.6194832423457
0.055690445728749795      2798.616159510394
0.05598994287236819       2798.6141254827
0.05628944001598658       2798.613381159262
0.05658893715960499       2798.6139265400816
0.05688843430322338       2798.615761625158
0.057187931446841776      2798.6188864144915
0.05748742859046017       2798.615615304547
0.057786925734078565      2798.61355670537
0.058086422877696955      2798.612710616959
0.058385920021315346      2798.6130770393147
0.05868541716493374       2798.6146559724375
0.058984914308552135      2798.617447416327
0.05928441145217053       2798.6141335866982
0.05958390859578893       2798.611877288336
0.05988340573940733       2798.61067852124
0.06018290288302572       2798.61053728541
0.06048240002664412       2798.611453580846
0.06078189717026252       2798.6134274075484
0.06108139431388091       2798.609606894996
0.06138089145749931       2798.6064752753655
0.0616803886011177        2798.604032548658
0.06197988574473609       2798.602278714872
0.06227938288835448       2798.60121377401
0.06257888003197287       2798.600837726069
0.06287837717559128       2798.594838855829
0.06317787431920967       2798.588446890659
0.06347737146282806       2798.5816618305566
0.06377686860644646       2798.574483675524
0.06407636575006484       2798.566912425559
0.06437586289368324       2798.5589480806643
0.06467536003730165       2798.544879497281
0.06497485718092005       2798.526881814885
0.06527435432453844       2798.5049550334775
0.06557385146815685       2798.479099153057
0.06587334861177524       2798.449314173626
0.06617284575539364       2798.4156000951825
0.06647234005118419       2798.372902484767
0.06677183434697473       2798.3129483536704
0.06707132864276526       2798.2357377018916
0.06737082293855579       2798.141270529431
0.06767031723434633       2798.0295468362892
0.06796981153013687       2797.9005666224652
0.0682556652529496        2797.753300627401
0.0685415189757623        2797.5488564480083
0.06882737269857503       2797.287234084285
0.06911322642138774       2796.9684335362326
0.06939908014420046       2796.59245480385
0.06968493386701317       2796.159297887138
0.06992776604796826       2795.7304043191475
0.07017059822892335       2795.17986469066
0.07041343040987844       2794.507679001676
0.07065626259083352       2793.7138472521956
0.07089909477178861       2792.798369442219
0.0711419269527437        2791.7612455717463
0.07133113944533546       2790.9175424968835
0.07152035193792723       2789.8479908055187
0.071709564430519         2788.552590497653
0.07189877692311077       2787.031341573285
0.07208798941570253       2785.284244032416
0.0722772019082943        2783.3112978750455
0.07242465107958351       2781.6474490948244
0.07257210025087271       2779.7811587027363
0.07271954942216192       2777.712426698781
0.07286699859345114       2775.4412530829595
0.07301444776474034       2772.9676378552713
0.07316189693602955       2770.2915810157156
0.07327370316742646       2768.0027206510204
0.07338550939882338       2765.5116510501884
0.07349731563022029       2762.818372213219
0.0736091218616172        2759.9228841401127
0.07372092809301412       2756.82518683087
0.07383273432441102       2753.5252802854893
0.0739122849513526        2750.9599382684705
0.07399183557829418       2748.2352783042484
0.07407138620523576       2745.3513003928233
0.07415093683217733       2742.308004534196
0.07423048745911891       2739.105390728366
0.07431003808606049       2735.7434589753325
0.07436651291589623       2733.228620307216
0.07442298774573196       2730.611045031236
0.0744794625755677        2727.890733147391
0.07453593740540343       2725.067684655683
0.07459241223523916       2722.1418995561116
0.0746488870650749        2719.1133778486756
0.0746889798528705        2716.8622786595733
0.0747290726406661        2714.5625986032123
0.07476916542846168       2712.2143376795925
0.07480925821625728       2709.817495888714
0.07484935100405288       2707.372073230577
0.07488944379184848       2704.878069705181
0.07491790658913176       2703.003612582526
0.07494636938641505       2701.693589196486
0.07497483218369834       2700.9479995470606
0.07500329498098163       2700.7668436342506
0.07503175777826492       2701.150121458056
0.0750602205755482        2702.097833018477
0.07508231029417325       2703.3511378052663
0.0751044000127983        2704.627920162369
0.07512648973142336       2705.9281800897843
0.0751485794500484        2707.2519175875136
0.07517066916867345       2708.5991326555577
0.0751927588872985        2709.9698252939143
0.0752216213735           2711.7119209586685
0.0752504838597015        2713.4222879678596
0.075279346345903         2715.100926321488
0.07530820883210448       2716.747836019553
0.075337071318306         2718.3630170620563
0.07536593380450748       2719.9464694489966
0.07540658959539875       2722.1196613906063
0.07544724538629002       2724.2379619772264
0.0754879011771813        2726.301371208857
0.07552855696807256       2728.309889085498
0.07556921275896383       2730.26351560715
0.07560986854985509       2732.162250773813
0.07566713642766214       2734.7405010785474
0.07572440430546917       2737.227454610984
0.0757816721832762        2739.6231113711237
0.07583894006108324       2741.9274713589652
0.07589620793889028       2744.14053457451
0.07595347581669731       2746.262301017757
0.07603414353356189       2749.1247347209533
0.07611481125042643       2751.8430570677056
0.076195478967291         2754.417268058014
0.07627614668415555       2756.847367691878
0.07635681440102013       2759.1333559692985
0.07643748211788468       2761.2752328902743
0.07655074918824643       2764.1342920727334
0.07666401625860816       2766.7971217589993
0.07677728332896991       2769.263721949072
0.07689055039933165       2771.5340926429517
0.0770038174696934        2773.608233840638
0.07711708454005514       2775.4861455421315
0.07726603670334062       2777.6688271448184
0.07741498886662608       2779.6891565128503
0.07756394102991154       2781.5471336462274
0.07771289319319702       2783.24275854495
0.07786184535648247       2784.776031209018
0.07801079751976794       2786.1469516384313
0.07820194395806834       2787.5664340740773
0.07839309039636877       2788.8680948048323
0.07858423683466917       2790.0519338306967
0.07877538327296957       2791.1179511516702
0.07896652971126998       2792.0661467677537
0.07915767614957038       2792.896520678946
0.07940289226258539       2793.8313647778336
0.07964810837560038       2794.6435084311315
0.07989332448861539       2795.332951638839
0.08013854060163038       2795.899694400957
0.08038375671464537       2796.3437367174847
0.08062897282766038       2796.6650785884226
0.08091588143921365       2797.0077236986153
0.08120279005076693       2797.300895699226
0.0814896986623202        2797.544594590257
0.08177660727387347       2797.7388203717064
0.08206351588542674       2797.8835730435767
0.08235042449698          2797.978852605865
0.0826499216405984        2798.0635151126316
0.0829494187842168        2798.1314042366216
0.08324891592783518       2798.182519977835
0.08354841307145358       2798.216862336272
0.08384791021507197       2798.234431311933
0.08414740735869036       2798.2352269048174
0.08444690450230875       2798.2235179958507
0.08474640164592714       2798.196784563448
0.08504589878954553       2798.1550266076097
0.08534539593316393       2798.098244128334
0.08564489307678232       2798.026437125623
0.08594439022040071       2797.9396055994753
0.08624388736401911       2797.8222677796402
0.08654338450763752       2797.667923503444
0.08684288165125591       2797.4765727708873
0.08714237879487431       2797.24821558197
0.0874418759384927        2796.982851936693
0.08774137308211111       2796.6804818350547
0.0880408702257295        2796.2774532295944
0.08834036736934789       2795.7536647988395
0.08863986451296628       2795.1091165427906
0.08893936165658467       2794.3438084614468
0.08923885880020306       2793.457740554809
0.08953835594382145       2792.4509128228765
0.08983785308743984       2791.091435009526
0.09013735023105825       2789.2915080684365
0.09043684737467664       2787.051131999609
0.09073634451829503       2784.3703068030427
0.09103584166191342       2781.2490324787386
0.09133533880553181       2777.687309026696
0.0916348242175889        2772.8230705666674
0.09193430962964598       2766.264021267334
0.09223379504170306       2758.0101611286973
0.09253328045376014       2748.061490150756
0.09283276586581722       2736.418008333511
0.0931322512778743        2723.0797156769613
0.09342228240303532       2706.1019216097648
0.09371231352819637       2684.343888394345
0.09400234465335738       2657.805616030701
0.0942923757785184        2626.4871045188343
0.09458240690367944       2590.3883538587443
0.09487243802884046       2549.5093640504306
0.09513529842983613       2504.1140436199844
0.0953981588308318        2450.385280679775
0.09566101923182746       2388.3230752298014
0.09592387963282312       2317.927427270065
0.0961867400338188        2239.198336800565
0.09644960043481446       2152.135803821301
0.09667704216516906       2067.697996326913
0.09690448389552368       1975.1352367022862
0.09713192562587829       1874.4475249474199
0.09735936735623289       1765.634861062315
0.09758680908658751       1648.6972450469711
0.09781425081694212       1523.6346769013883
0.0979796479302261        1429.6293086274306
0.09814504504351004       1334.3786759185678
0.09831044215679402       1237.8827787747994
0.09847583927007797       1140.1416171961255
0.09864123638336195       1041.1551911825466
0.09880663349664591       940.9235007340621
0.09890718820090524       880.4683488024325
0.09900774290516459       820.7779680457737
0.09910829760942391       761.8523584640858
0.09920885231368326       703.6915200573687
0.09930940701794258       646.2954528256225
0.09940996172220193       589.6641567688474
0.09947109488531784       555.936551768276
0.09953222804843377       522.9034810894335
0.09959336121154967       490.56494473232027
0.09965449437466559       458.9209426969361
0.0997156275377815        427.97147498328115
0.09977676070089742       397.71654159135534
0.09981396725074784       379.71586958359615
0.0998511738005983        361.94436360618363
0.09988838035044871       344.4020236591177
0.09992558690029915       327.08884974239845
0.09996279345014958       310.0048418560259
0.1                       293.15
