time,s	KORAD,voltage	KORAD,current	KEYSIGHT,voltage	RIGOL,current
230.000	00.103	00.159	+3.24863291E-02	1.60661902E-01
235.000	00.103	00.159	+3.27717412E-02	1.60651710E-01
240.000	00.104	00.159	+3.29322259E-02	1.60661957E-01
245.000	00.111	00.169	+3.55018690E-02	1.70551931E-01
250.000	00.112	00.169	+3.58450305E-02	1.70563689E-01
255.000	00.112	00.169	+3.60379939E-02	1.70548308E-01
260.000	00.120	00.179	+3.87878110E-02	1.80495368E-01
265.000	00.121	00.179	+3.91997349E-02	1.80504088E-01
270.000	00.121	00.179	+3.94338441E-02	1.80494144E-01
275.000	00.129	00.189	+4.23720585E-02	1.90465720E-01
280.000	00.130	00.189	+4.28626102E-02	1.90488337E-01
285.000	00.131	00.189	+4.31465349E-02	1.90450659E-01
290.000	00.140	00.198	+4.64123319E-02	2.00836662E-01
295.000	00.141	00.198	+4.70164674E-02	2.00842623E-01
300.000	00.141	00.198	+4.73795496E-02	2.00842843E-01
305.000	00.150	00.208	+5.07798249E-02	2.10791680E-01
310.000	00.151	00.208	+5.14806167E-02	2.10788094E-01
315.000	00.152	00.208	+5.19101180E-02	2.10801310E-01
320.000	00.162	00.219	+5.55819150E-02	2.20739799E-01
325.000	00.163	00.219	+5.63932904E-02	2.20726205E-01
330.000	00.164	00.219	+5.68998744E-02	2.20715925E-01
335.000	00.174	00.229	+6.08740826E-02	2.30651456E-01
340.000	00.175	00.229	+6.18536894E-02	2.30640047E-01
345.000	00.176	00.229	+6.24576445E-02	2.30658978E-01
350.000	00.187	00.238	+6.68206940E-02	2.40606457E-01
355.000	00.189	00.238	+6.79892161E-02	2.40630713E-01
360.000	00.190	00.238	+6.87212027E-02	2.40615119E-01
365.000	00.202	00.249	+7.35188262E-02	2.50607087E-01
370.000	00.204	00.249	+7.48473497E-02	2.50585936E-01
375.000	00.205	00.249	+7.56962718E-02	2.50593998E-01
380.000	00.218	00.258	+8.09527710E-02	2.60559285E-01
385.000	00.220	00.258	+8.24705869E-02	2.60550217E-01
390.000	00.222	00.258	+8.34330650E-02	2.60547023E-01
395.000	00.235	00.268	+8.92274124E-02	2.70575153E-01
400.000	00.238	00.268	+9.09902531E-02	2.70589182E-01
405.000	00.240	00.268	+9.20806009E-02	2.70582976E-01
410.000	00.253	00.279	+9.83098486E-02	2.80528133E-01
415.000	00.256	00.279	+1.00102494E-01	2.80524948E-01
420.000	00.258	00.279	+1.01189037E-01	2.80534735E-01
425.000	00.273	00.289	+1.07958820E-01	2.90461687E-01
430.000	00.277	00.289	+1.10017392E-01	2.90488570E-01
435.000	00.279	00.289	+1.11227090E-01	2.90500971E-01
440.000	00.294	00.298	+1.18556230E-01	3.00372605E-01
445.000	00.298	00.298	+1.20797531E-01	3.00384009E-01
450.000	00.300	00.298	+1.22097316E-01	3.00375618E-01
455.000	00.319	00.308	+1.30000435E-01	3.10310324E-01
460.000	00.323	00.308	+1.32325093E-01	3.10309047E-01
465.000	00.325	00.308	+1.33540430E-01	3.10324818E-01
470.000	00.343	00.318	+1.42353655E-01	3.20775347E-01
475.000	00.348	00.318	+1.44811741E-01	3.20789929E-01
480.000	00.351	00.318	+1.46021416E-01	3.20767782E-01
485.000	00.371	00.328	+1.54929098E-01	3.30659990E-01
490.000	00.383	00.328	+1.57282195E-01	3.30674125E-01
495.000	00.382	00.328	+1.58337398E-01	3.30657793E-01
500.000	00.400	00.339	+1.67679205E-01	3.40596979E-01
505.000	00.403	00.339	+1.69904076E-01	3.40609686E-01
510.000	00.404	00.339	+1.70833798E-01	3.40596717E-01
515.000	00.426	00.348	+1.80593752E-01	3.50546572E-01
520.000	00.431	00.348	+1.82677171E-01	3.50547978E-01
525.000	00.432	00.348	+1.83449212E-01	3.50555887E-01
530.000	00.453	00.359	+1.93569289E-01	3.60500147E-01
535.000	00.456	00.359	+1.95474443E-01	3.60494171E-01
540.000	00.457	00.359	+1.96082582E-01	3.60471395E-01
545.000	00.478	00.368	+2.06505864E-01	3.70394106E-01
550.000	00.481	00.368	+2.08289386E-01	3.70407371E-01
555.000	00.481	00.368	+2.08833769E-01	3.70394549E-01
560.000	00.503	00.378	+2.19694894E-01	3.80320004E-01
565.000	00.507	00.378	+2.21408800E-01	3.80332079E-01
570.000	00.508	00.378	+2.21907809E-01	3.80343829E-01
575.000	00.530	00.388	+2.33172257E-01	3.90312218E-01
580.000	00.533	00.388	+2.34776345E-01	3.90314274E-01
585.000	00.534	00.388	+2.35176054E-01	3.90319449E-01
590.000	00.559	00.398	+2.47184686E-01	4.00586439E-01
595.000	00.561	00.398	+2.48701012E-01	4.00593577E-01
600.000	00.561	00.398	+2.48973723E-01	4.00596396E-01
605.000	00.584	00.408	+2.60819702E-01	4.10545016E-01
610.000	00.586	00.408	+2.62060991E-01	4.10545118E-01
615.000	00.587	00.408	+2.62289105E-01	4.10552824E-01
620.000	00.612	00.418	+2.74506760E-01	4.20473288E-01
625.000	00.615	00.418	+2.75729127E-01	4.20469152E-01
630.000	00.615	00.418	+2.75946966E-01	4.20483155E-01
635.000	00.642	00.428	+2.89136551E-01	4.30909415E-01
640.000	00.644	00.428	+2.90255625E-01	4.30901481E-01
645.000	00.645	00.428	+2.90394658E-01	4.30899479E-01
650.000	00.671	00.438	+3.03224429E-01	4.40847427E-01
655.000	00.674	00.438	+3.04196486E-01	4.40840444E-01
660.000	00.674	00.438	+3.04325732E-01	4.40845849E-01
665.000	00.701	00.449	+3.17449261E-01	4.50800399E-01
670.000	00.702	00.449	+3.18294552E-01	4.50805881E-01
675.000	00.703	00.449	+3.18391490E-01	4.50804682E-01
680.000	00.731	00.458	+3.31803968E-01	4.60775814E-01
685.000	00.733	00.458	+3.32579830E-01	4.60777492E-01
690.000	00.733	00.458	+3.32655206E-01	4.60774267E-01
695.000	00.763	00.468	+3.46146758E-01	4.70618078E-01
700.000	00.764	00.468	+3.46827645E-01	4.70626986E-01
705.000	00.764	00.468	+3.46888034E-01	4.70633744E-01
710.000	00.794	00.478	+3.60764387E-01	4.80598659E-01
715.000	00.795	00.478	+3.61364701E-01	4.80592707E-01
720.000	00.795	00.478	+3.61409777E-01	4.80599108E-01
725.000	00.826	00.488	+3.75527682E-01	4.90563320E-01
730.000	00.828	00.488	+3.76089402E-01	4.90542586E-01
735.000	00.828	00.488	+3.76099571E-01	4.90522542E-01
740.000	00.859	00.498	+3.90379559E-01	5.00461732E-01
745.000	00.860	00.498	+3.90840491E-01	5.00444135E-01
750.000	00.860	00.498	+3.90850463E-01	5.00455524E-01
755.000	00.891	00.508	+4.05315766E-01	5.10381188E-01
760.000	00.892	00.508	+4.05722719E-01	5.10433275E-01
765.000	00.892	00.508	+4.05722962E-01	5.10408486E-01
770.000	00.923	00.518	+4.20432204E-01	5.20371842E-01
775.000	00.923	00.518	+4.20732141E-01	5.20361722E-01
780.000	00.923	00.518	+4.20715888E-01	5.20335983E-01
785.000	00.956	00.528	+4.36471372E-01	5.30880610E-01
790.000	00.957	00.528	+4.36775810E-01	5.30887493E-01
795.000	00.957	00.528	+4.36797461E-01	5.30912951E-01
800.000	00.989	00.538	+4.51812066E-01	5.40818237E-01
805.000	00.990	00.538	+4.52070130E-01	5.40818798E-01
810.000	00.990	00.538	+4.52072413E-01	5.40813535E-01
815.000	01.023	00.548	+4.67289820E-01	5.50754499E-01
820.000	01.023	00.548	+4.67473929E-01	5.50747100E-01
825.000	01.023	00.548	+4.67469425E-01	5.50750692E-01
830.000	01.057	00.558	+4.82906426E-01	5.60689407E-01
835.000	01.057	00.558	+4.83091791E-01	5.60710148E-01
840.000	01.057	00.558	+4.83065648E-01	5.60697310E-01
845.000	01.093	00.568	+4.98522630E-01	5.70579824E-01
850.000	01.093	00.568	+4.98644265E-01	5.70611520E-01
855.000	01.093	00.568	+4.98642214E-01	5.70600811E-01
860.000	01.128	00.578	+5.14406425E-01	5.80558813E-01
865.000	01.128	00.578	+5.14554801E-01	5.80541401E-01
870.000	01.128	00.578	+5.14561310E-01	5.80532644E-01
875.000	01.164	00.588	+5.30482853E-01	5.90488846E-01
880.000	01.165	00.588	+5.30630156E-01	5.90480054E-01
885.000	01.165	00.588	+5.30644936E-01	5.90483489E-01
890.000	01.200	00.597	+5.46595646E-01	6.00334323E-01
895.000	01.200	00.597	+5.46709373E-01	6.00349137E-01
900.000	01.200	00.597	+5.46722033E-01	6.00337507E-01
905.000	01.236	00.607	+5.62966959E-01	6.10307666E-01
910.000	01.236	00.608	+5.63071579E-01	6.10305895E-01
915.005	01.236	00.608	+5.63092104E-01	6.10305517E-01
920.000	01.272	00.617	+5.79454120E-01	6.20211209E-01
925.000	01.273	00.618	+5.79553843E-01	6.20232082E-01
930.000	01.273	00.618	+5.79576905E-01	6.20246383E-01
935.000	01.312	00.628	+5.97025298E-01	6.30707745E-01
940.000	01.312	00.628	+5.97047370E-01	6.30682084E-01
945.000	01.312	00.628	+5.97046734E-01	6.30666510E-01
950.000	01.351	00.638	+6.13795401E-01	6.40634767E-01
955.000	01.351	00.638	+6.13879270E-01	6.40641042E-01
960.000	01.351	00.638	+6.13879321E-01	6.40615292E-01
965.000	01.390	00.648	+6.30775219E-01	6.50581654E-01
970.000	01.390	00.648	+6.30841973E-01	6.50576931E-01
975.000	01.390	00.648	+6.30863339E-01	6.50584086E-01
980.000	01.431	00.658	+6.48897305E-01	6.61121878E-01
985.000	01.431	00.658	+6.48960698E-01	6.61144377E-01
990.000	01.431	00.658	+6.48965951E-01	6.61103325E-01
995.000	01.470	00.668	+6.66129844E-01	6.71070833E-01
1000.000	01.470	00.668	+6.66176728E-01	6.71067622E-01
1005.000	01.470	00.668	+6.66194727E-01	6.71059542E-01
1010.000	01.510	00.678	+6.83505246E-01	6.81012114E-01
1015.000	01.510	00.678	+6.83547976E-01	6.81011789E-01
1020.000	01.510	00.678	+6.83555181E-01	6.81008453E-01
1025.000	01.551	00.688	+7.01012311E-01	6.90954547E-01
1030.000	01.551	00.688	+7.01054024E-01	6.90963843E-01
1035.000	01.551	00.688	+7.01062413E-01	6.90956928E-01
1040.000	01.595	00.698	+7.18661308E-01	7.00861508E-01
1045.000	01.596	00.698	+7.18698318E-01	7.00866848E-01
1050.000	01.595	00.698	+7.18706388E-01	7.00864811E-01
1055.000	01.636	00.708	+7.36465994E-01	7.10830772E-01
1060.000	01.636	00.708	+7.36496934E-01	7.10839556E-01
1065.000	01.635	00.708	+7.36493028E-01	7.10818778E-01
1070.000	01.676	00.718	+7.54401638E-01	7.20781393E-01
1075.000	01.676	00.718	+7.54416488E-01	7.20777723E-01
1080.000	01.676	00.718	+7.54425003E-01	7.20777822E-01
1085.000	01.727	00.728	+7.73247195E-01	7.31187747E-01
1090.000	01.726	00.728	+7.73267414E-01	7.31200603E-01
1095.000	01.725	00.728	+7.73264148E-01	7.31186428E-01
1100.000	01.768	00.738	+7.91442048E-01	7.41128336E-01
1105.000	01.768	00.738	+7.91461758E-01	7.41125103E-01
1110.000	01.768	00.738	+7.91468575E-01	7.41126661E-01
1115.000	01.812	00.748	+8.09820739E-01	7.51087714E-01
1120.000	01.812	00.748	+8.09833804E-01	7.51094950E-01
1125.000	01.812	00.748	+8.09845506E-01	7.51104896E-01
1130.000	01.858	00.758	+8.28360542E-01	7.61050925E-01
1135.000	01.858	00.758	+8.28357748E-01	7.61060892E-01
1140.000	01.858	00.758	+8.28380435E-01	7.61069913E-01
1145.000	01.902	00.768	+8.46894183E-01	7.70951020E-01
1150.000	01.902	00.768	+8.46920958E-01	7.70985452E-01
1155.000	01.903	00.768	+8.46936460E-01	7.70970307E-01
1160.000	01.952	00.778	+8.65726600E-01	7.80925346E-01
1165.000	01.952	00.778	+8.65747732E-01	7.80925430E-01
1170.000	01.952	00.778	+8.65744057E-01	7.80915199E-01
1175.000	01.996	00.788	+8.84645906E-01	7.90879638E-01
1180.000	01.996	00.788	+8.84641590E-01	7.90883632E-01
1185.000	01.996	00.788	+8.84641449E-01	7.90876849E-01
1190.000	02.042	00.798	+9.03910377E-01	8.00946342E-01
1195.000	02.042	00.798	+9.03919202E-01	8.00937688E-01
1200.000	02.041	00.798	+9.03916102E-01	8.00955455E-01
1205.000	02.089	00.808	+9.23104405E-01	8.10913746E-01
1210.000	02.087	00.808	+9.23105390E-01	8.10913075E-01
1215.000	02.085	00.808	+9.23114469E-01	8.10918056E-01
1220.000	02.138	00.818	+9.42464955E-01	8.20863030E-01
1225.000	02.136	00.818	+9.42442031E-01	8.20855995E-01
1230.000	02.135	00.818	+9.42443544E-01	8.20855225E-01
1235.000	02.186	00.828	+9.62859976E-01	8.31289181E-01
1240.000	02.186	00.828	+9.62851191E-01	8.31288980E-01
1245.000	02.186	00.828	+9.62851249E-01	8.31266494E-01
1250.000	02.233	00.837	+9.81407238E-01	8.40689950E-01
1255.000	02.233	00.837	+9.81408894E-01	8.40692792E-01
1260.000	02.232	00.837	+9.81405753E-01	8.40692110E-01
1265.000	02.283	00.848	+1.00222491E+00	8.51175249E-01
1270.000	02.280	00.848	+1.00221961E+00	8.51169060E-01
1275.000	02.279	00.848	+1.00221062E+00	8.51173292E-01
1280.000	02.327	00.857	+1.02108429E+00	8.60602108E-01
1285.000	02.325	00.857	+1.02108226E+00	8.60618307E-01
1290.000	02.323	00.857	+1.02107142E+00	8.60605192E-01
1295.000	02.376	00.869	+1.04198503E+00	8.70976758E-01
1300.000	02.374	00.869	+1.04197396E+00	8.70993841E-01
1305.000	02.373	00.869	+1.04197125E+00	8.70986344E-01
1310.000	02.422	00.878	+1.06217852E+00	8.80931817E-01
1315.000	02.420	00.878	+1.06217328E+00	8.80932543E-01
1320.000	02.419	00.878	+1.06217833E+00	8.80943538E-01
1325.000	02.471	00.888	+1.08214621E+00	8.90699682E-01
1330.000	02.471	00.888	+1.08200489E+00	8.90614010E-01
1335.000	02.471	00.888	+1.08193120E+00	8.90601113E-01
1340.000	02.532	00.897	+1.10238483E+00	9.00527429E-01
1345.000	02.525	00.897	+1.10229836E+00	9.00480333E-01
1350.000	02.522	00.897	+1.10228081E+00	9.00477505E-01
1355.000	02.574	00.907	+1.12294971E+00	9.10451295E-01
1360.000	02.573	00.908	+1.12291690E+00	9.10448492E-01
1365.000	02.571	00.908	+1.12290013E+00	9.10437873E-01
1370.000	02.624	00.917	+1.14389679E+00	9.20486617E-01
1375.000	02.623	00.917	+1.14421832E+00	9.20471756E-01
1380.000	02.623	00.918	+1.14426803E+00	9.20659535E-01
1385.000	02.678	00.928	+1.16597429E+00	9.30977031E-01
1390.000	02.677	00.928	+1.16565941E+00	9.30981212E-01
1395.000	02.675	00.928	+1.16557869E+00	9.30783502E-01
1400.000	02.728	00.937	+1.18645677E+00	9.40633377E-01
1405.000	02.726	00.937	+1.18642509E+00	9.40638477E-01
1410.000	02.725	00.938	+1.18642453E+00	9.40632189E-01
1415.000	02.780	00.948	+1.20756405E+00	9.50537515E-01
1420.000	02.778	00.948	+1.20757757E+00	9.50541649E-01
1425.000	02.777	00.948	+1.20759637E+00	9.50557915E-01
1430.000	02.778	00.959	+1.22991375E+00	9.60983280E-01
1435.000	02.777	00.959	+1.23008263E+00	9.60967095E-01
1440.000	02.777	00.959	+1.23005715E+00	9.61031850E-01
1445.000	02.828	00.969	+1.25196458E+00	9.71148229E-01
1450.000	02.828	00.969	+1.25198075E+00	9.71171582E-01
1455.000	02.828	00.969	+1.25197275E+00	9.71155590E-01
1460.000	02.879	00.978	+1.27371817E+00	9.81144223E-01
1465.000	02.879	00.978	+1.27341605E+00	9.80948755E-01
1470.000	02.879	00.978	+1.27333249E+00	9.80962503E-01
1475.000	02.930	00.989	+1.29498649E+00	9.90843081E-01
1480.000	02.930	00.989	+1.29497477E+00	9.90837416E-01
1485.000	02.930	00.989	+1.29498554E+00	9.90816384E-01
1490.000	02.982	00.999	+1.31668857E+00	1.00065521E+00
1495.000	02.982	00.999	+1.31674662E+00	1.00063947E+00
1500.000	02.982	00.999	+1.31675595E+00	1.00066956E+00
1505.000	03.034	01.007	+1.33885939E+00	1.01061129E+00
1510.000	03.034	01.007	+1.33906551E+00	1.01064609E+00
1515.000	03.035	01.007	+1.33908744E+00	1.01071621E+00
1520.000	03.089	01.018	+1.36179447E+00	1.02084179E+00
1525.000	03.089	01.018	+1.36184583E+00	1.02087270E+00
1530.000	03.089	01.018	+1.36183535E+00	1.02086503E+00
1535.000	03.144	01.027	+1.38422521E+00	1.03081087E+00
1540.000	03.144	01.027	+1.38423409E+00	1.03078339E+00
1545.000	03.144	01.027	+1.38426080E+00	1.03080988E+00
1550.000	03.202	01.038	+1.40634846E+00	1.04052424E+00
1555.000	03.201	01.038	+1.40624426E+00	1.04052544E+00
1560.000	03.200	01.038	+1.40615747E+00	1.04044203E+00
1565.000	03.256	01.048	+1.42896772E+00	1.05042792E+00
1570.000	03.256	01.048	+1.42894964E+00	1.05039505E+00
1575.000	03.256	01.048	+1.42896228E+00	1.05038249E+00
1580.000	03.320	01.059	+1.45347455E+00	1.06104348E+00
1585.000	03.320	01.059	+1.45380449E+00	1.06103175E+00
1590.000	03.320	01.059	+1.45387909E+00	1.06121221E+00
1595.000	03.376	01.069	+1.47692584E+00	1.07116547E+00
1600.000	03.376	01.069	+1.47695312E+00	1.07117096E+00
1605.000	03.376	01.069	+1.47696710E+00	1.07117421E+00
1610.000	03.433	01.079	+1.49977223E+00	1.08094137E+00
1615.000	03.431	01.079	+1.49965546E+00	1.08091474E+00
1620.000	03.430	01.079	+1.49959116E+00	1.08085866E+00
1625.000	03.490	01.089	+1.52292325E+00	1.09078568E+00
1630.000	03.490	01.089	+1.52291939E+00	1.09075462E+00
1635.000	03.489	01.089	+1.52294371E+00	1.09077071E+00
1640.000	03.536	01.098	+1.54659543E+00	1.10077366E+00
1645.000	03.531	01.098	+1.54698703E+00	1.10074953E+00
1650.000	03.531	01.098	+1.54703609E+00	1.10095263E+00
1655.000	03.586	01.108	+1.57068375E+00	1.11085815E+00
1660.000	03.586	01.108	+1.57067925E+00	1.11084957E+00
1665.000	03.585	01.108	+1.57072765E+00	1.11085454E+00
1670.000	03.641	01.118	+1.59420667E+00	1.12064842E+00
1675.000	03.641	01.118	+1.59410773E+00	1.12062315E+00
1680.000	03.640	01.118	+1.59404318E+00	1.12054708E+00
1685.000	03.697	01.127	+1.61789644E+00	1.13044275E+00
1690.000	03.697	01.127	+1.61791290E+00	1.13042975E+00
1695.000	03.697	01.127	+1.61794784E+00	1.13043156E+00
1700.000	03.755	01.138	+1.64233465E+00	1.14046359E+00
1705.000	03.755	01.138	+1.64276392E+00	1.14044171E+00
1710.000	03.755	01.138	+1.64286991E+00	1.14066398E+00
1715.000	03.815	01.148	+1.66716470E+00	1.15057305E+00
1720.000	03.815	01.148	+1.66721341E+00	1.15056827E+00
1725.000	03.815	01.148	+1.66729676E+00	1.15057081E+00
1730.000	03.876	01.158	+1.69251808E+00	1.16080858E+00
1735.000	03.876	01.158	+1.69245429E+00	1.16077280E+00
1740.000	03.875	01.158	+1.69244749E+00	1.16072203E+00
1745.000	03.936	01.168	+1.71713038E+00	1.17067397E+00
1750.003	03.935	01.168	+1.71720462E+00	1.17067969E+00
1755.000	03.935	01.168	+1.71728001E+00	1.17067647E+00
1760.000	04.002	01.178	+1.74244371E+00	1.18074783E+00
1765.000	04.001	01.178	+1.74293545E+00	1.18074353E+00
1770.000	04.001	01.178	+1.74310232E+00	1.18094913E+00
1775.000	04.065	01.188	+1.76807810E+00	1.19088043E+00
1780.000	04.065	01.188	+1.76819386E+00	1.19087186E+00
1785.000	04.065	01.188	+1.76828563E+00	1.19088721E+00
1790.000	04.136	01.199	+1.79456493E+00	1.20127787E+00
1795.000	04.135	01.199	+1.79449845E+00	1.20117870E+00
1800.000	04.132	01.199	+1.79451858E+00	1.20113256E+00
1805.000	04.207	01.209	+1.81992971E+00	1.21111805E+00
1810.000	04.203	01.209	+1.82003533E+00	1.21109820E+00
1815.000	04.201	01.209	+1.82016088E+00	1.21108434E+00
1820.000	04.267	01.218	+1.84606259E+00	1.22118348E+00
1825.000	04.265	01.218	+1.84665367E+00	1.22116213E+00
1830.000	04.265	01.218	+1.84685042E+00	1.22136757E+00
1835.000	04.326	01.228	+1.87241990E+00	1.23124722E+00
1840.000	04.325	01.228	+1.87260533E+00	1.23124167E+00
1845.000	04.324	01.228	+1.87278029E+00	1.23123628E+00
1850.000	04.391	01.239	+1.89874016E+00	1.24118618E+00
1855.000	04.390	01.238	+1.89850942E+00	1.24100738E+00
1860.000	04.389	01.238	+1.89864807E+00	1.24101178E+00
1865.000	04.452	01.248	+1.92449045E+00	1.25086030E+00
1870.000	04.451	01.248	+1.92470579E+00	1.25087529E+00
1875.000	04.449	01.248	+1.92491045E+00	1.25085131E+00
1880.000	04.508	01.258	+1.95094965E+00	1.26071236E+00
1885.000	04.506	01.258	+1.95147383E+00	1.26072514E+00
1890.000	04.506	01.258	+1.95174667E+00	1.26083038E+00
1895.000	04.570	01.268	+1.97875713E+00	1.27097933E+00
1900.000	04.569	01.268	+1.97902055E+00	1.27096427E+00
1905.000	04.569	01.268	+1.97927693E+00	1.27096140E+00
1910.000	04.633	01.278	+2.00599349E+00	1.28090386E+00
1915.000	04.633	01.278	+2.00587062E+00	1.28072747E+00
1920.000	04.633	01.278	+2.00612834E+00	1.28073301E+00
1925.000	04.708	01.288	+2.03283473E+00	1.29056001E+00
1930.000	04.689	01.288	+2.03316489E+00	1.29058293E+00
1935.000	04.689	01.288	+2.03349267E+00	1.29059190E+00
1940.000	04.755	01.299	+2.06190114E+00	1.30101902E+00
1945.000	04.755	01.299	+2.06254959E+00	1.30103748E+00
1950.000	04.755	01.299	+2.06295332E+00	1.30113191E+00
1955.000	04.820	01.308	+2.09075724E+00	1.31126684E+00
1960.000	04.820	01.308	+2.09116311E+00	1.31125789E+00
1965.000	04.820	01.308	+2.09155976E+00	1.31126146E+00
1970.000	04.886	01.318	+2.11910470E+00	1.32122708E+00
1975.000	04.886	01.318	+2.11909652E+00	1.32102571E+00
1980.000	04.885	01.318	+2.11950580E+00	1.32103013E+00
1985.000	04.950	01.328	+2.14720034E+00	1.33096114E+00
1990.000	04.950	01.328	+2.14769349E+00	1.33097515E+00
1995.000	04.950	01.328	+2.14814977E+00	1.33097719E+00
2000.000	05.016	01.338	+2.17606207E+00	1.34091186E+00
2005.000	05.017	01.338	+2.17687632E+00	1.34096494E+00
2010.000	05.018	01.338	+2.17740498E+00	1.34101005E+00
2015.000	05.089	01.348	+2.20607596E+00	1.35116537E+00
2020.000	05.009	01.348	+2.20716357E+00	1.35115854E+00
2025.000	05.009	01.348	+2.20773579E+00	1.35115864E+00
2030.000	05.074	01.358	+2.23596540E+00	1.36103322E+00
2035.000	05.075	01.358	+2.23615309E+00	1.36103954E+00
2040.000	05.075	01.358	+2.23671711E+00	1.36086847E+00
2045.000	05.141	01.368	+2.26500971E+00	1.37068819E+00
2050.000	05.142	01.368	+2.26571688E+00	1.37071199E+00
2055.000	05.143	01.368	+2.26634521E+00	1.37070697E+00
2060.000	05.210	01.378	+2.29512406E+00	1.38062691E+00
2065.000	05.210	01.378	+2.29585844E+00	1.38063622E+00
2070.000	05.212	01.378	+2.29654701E+00	1.38064760E+00
2075.000	05.279	01.388	+2.32563896E+00	1.39058225E+00
2080.000	05.280	01.388	+2.32663294E+00	1.39058156E+00
2085.000	05.282	01.388	+2.32746689E+00	1.39069838E+00
2090.000	05.355	01.398	+2.35862202E+00	1.40128044E+00
2095.000	05.356	01.398	+2.35940398E+00	1.40126892E+00
2100.000	05.358	01.398	+2.36019539E+00	1.40126969E+00
2105.000	05.436	01.409	+2.38974078E+00	1.41117773E+00
2110.000	05.444	01.409	+2.39065383E+00	1.41120677E+00
2115.000	05.444	01.409	+2.39148747E+00	1.41119702E+00
2120.000	05.514	01.419	+2.42134660E+00	1.42116133E+00
2125.000	05.516	01.418	+2.42180444E+00	1.42103275E+00
2130.000	05.517	01.418	+2.42266951E+00	1.42100444E+00
2135.000	05.588	01.428	+2.45222903E+00	1.43077897E+00
2140.000	05.590	01.428	+2.45325124E+00	1.43077551E+00
2145.000	05.592	01.428	+2.45415344E+00	1.43079825E+00
2150.000	05.665	01.438	+2.48449886E+00	1.44073730E+00
2155.000	05.667	01.438	+2.48582865E+00	1.44073846E+00
2160.000	05.670	01.438	+2.48684990E+00	1.44084588E+00
2165.000	05.753	01.448	+2.51801074E+00	1.45099313E+00
2170.000	05.755	01.448	+2.51908612E+00	1.45100078E+00
2175.000	05.757	01.448	+2.52013669E+00	1.45098431E+00
2180.000	05.838	01.459	+2.55204774E+00	1.46129783E+00
2185.000	05.839	01.459	+2.55271666E+00	1.46113108E+00
2190.000	05.840	01.458	+2.55378767E+00	1.46111333E+00
2195.000	05.922	01.468	+2.58456066E+00	1.47097213E+00
2200.000	05.922	01.468	+2.58584492E+00	1.47096227E+00
