Расстояние вдоль нити (пиксели),Яркость
0.0,64.77777777777777
1.200024711384819,132.88888888888889
2.39799799801905,198.33333333333334
3.59422962142716,220.88888888888889
4.789003369939885,220.88888888888889
5.98257783798382,234.33333333333334
7.175187267505761,234.88888888888889
8.36704244406539,230.22222222222223
9.558331640458714,232.55555555555554
10.749221601137888,237.0
11.939858561156182,234.66666666666666
13.130369293867929,231.88888888888889
14.320862182142935,238.0
15.51142830839323,238.11111111111111
16.702142559251655,231.33333333333334
17.89306474127091,237.11111111111111
19.084240704525826,239.77777777777777
20.27570347148894,232.22222222222223
21.46747436900966,236.22222222222223
22.65956416165346,239.66666666666666
23.851974185048064,237.0
25.044697478237847,234.66666666666666
26.237719914362025,240.88888888888889
27.431021329249692,239.88888888888889
28.624576647761756,232.55555555555554
29.818357007909295,240.77777777777777
31.01233088293941,239.77777777777777
32.2064652017022,238.66666666666666
33.40072646769976,239.88888888888889
34.59508187726704,238.66666666666666
35.78950080235085,241.55555555555554
36.98395996629169,239.44444444444446
38.17843989743783,239.55555555555554
39.37292033040919,235.55555555555554
40.567380214738414,240.55555555555554
41.76179783087505,230.33333333333334
42.95615090608017,238.44444444444446
44.15041673023993,243.11111111111111
45.34457227162829,229.22222222222223
46.53859429265043,240.33333333333334
47.73245946560013,243.11111111111111
48.926144488464,233.11111111111111
50.119626200807105,240.0
51.31288169977337,243.77777777777777
52.50588845623458,233.11111111111111
53.69862443112034,239.88888888888889
54.89106819196091,243.77777777777777
56.08319902967257,233.11111111111111
57.27499707561375,238.33333333333334
58.466443418937445,245.11111111111111
59.65752022426335,241.33333333333334
60.84821084968878,245.66666666666666
62.038499965155445,240.55555555555554
63.228373671183526,239.11111111111111
64.41781961798148,244.33333333333334
65.60682712493417,238.33333333333334
66.79538730046667,241.55555555555554
67.983493162276,242.66666666666666
69.17114270411285,236.66666666666666
70.35835654712231,242.66666666666666
71.54516530504279,241.33333333333334
72.73160047888229,244.11111111111111
73.91769443665262,241.55555555555554
75.1034804288385,231.88888888888889
76.28899260364462,240.44444444444446
77.47426602200747,239.33333333333334
78.6593366723576,241.88888888888889
79.84424148511877,239.55555555555554
81.0290183469297,242.77777777777777
82.21370611457345,242.44444444444446
83.39834462860036,235.11111111111111
84.58297472662912,241.11111111111111
85.76763825631092,237.88888888888889
86.95237808794201,239.55555555555554
88.13723812670808,236.33333333333334
89.3222633245466,239.11111111111111
90.50749969160985,242.22222222222223
91.69299430731475,237.11111111111111
92.87879533096243,235.66666666666666
94.06495201191308,229.22222222222223
95.2515146993,235.44444444444446
96.43853485126778,234.22222222222223
97.626065043719,235.66666666666666
98.81415897855508,240.44444444444446
100.00287149139585,235.11111111111111
101.1922417843342,234.44444444444446
102.3821770004413,234.66666666666666
103.57253616531167,234.44444444444446
104.76320385272838,234.55555555555554
105.95409460480562,230.0
107.14515688994084,236.0
108.33636980082822,230.66666666666666
109.52665285281765,237.22222222222223
110.71261998473513,237.0
111.89086377619108,238.22222222222223
113.05889792336767,241.77777777777777
114.21588509848326,229.66666666666666
115.36341583975387,235.88888888888889
116.50624652904924,225.77777777777777
117.65048059778256,223.11111111111111
118.80070241587816,200.11111111111111
119.95985410616109,231.66666666666666
121.1294294650819,228.66666666666666
122.30968895453522,221.44444444444446
123.49987548238114,227.55555555555554
124.69841937320295,223.88888888888889
125.90312773833936,213.66666666666666
127.11135808124463,212.55555555555554
128.32017880685527,205.55555555555554
129.52652090111806,188.33333333333334
130.7273258909234,190.88888888888889
131.91969560619907,168.77777777777777
133.10104939157003,137.44444444444446
