Расстояние вдоль нити (пиксели),Яркость
0.0,81.77777777777777
1.1777681045723625,159.11111111111111
2.3546073589251657,220.88888888888889
3.530727626157767,222.88888888888889
4.706318693324294,236.77777777777777
5.881550918417824,243.44444444444446
7.056575908639849,247.22222222222223
8.231527225450648,244.55555555555554
9.40652111219363,239.11111111111111
10.581657240408628,243.11111111111111
11.757019471283833,243.0
12.932676629039035,245.44444444444446
14.108683283376497,245.0
15.2850805384742,245.55555555555554
16.461896826326473,244.11111111111111
17.639148702553435,242.66666666666666
18.816841643103366,247.11111111111111
19.994970840555712,238.44444444444446
21.173521998997785,244.88888888888889
22.35247212669418,244.88888888888889
23.531790325992528,242.33333333333334
24.71143858011414,245.88888888888889
25.891372536662306,247.33333333333334
27.07154228784497,240.11111111111111
28.25189314755338,244.88888888888889
29.43236642556344,248.0
30.61290019923365,244.66666666666666
31.79343008316217,250.0
32.97388999733722,246.66666666666666
34.154212934368985,244.77777777777777
35.33433172642918,246.77777777777777
36.514179909709874,246.33333333333334
37.69371384265158,244.0
38.872938918384826,246.33333333333334
40.05186667314536,246.33333333333334
41.2305081605309,245.88888888888889
42.40887403994641,245.11111111111111
43.586974665193125,245.55555555555554
44.76482017318904,243.44444444444446
45.94242057280779,244.77777777777777
47.119785833825205,249.0
48.296925975961436,249.44444444444446
49.473851158008074,246.55555555555554
50.65057176702835,245.77777777777777
51.82709850761883,247.55555555555554
53.00344249122025,250.0
54.179615325464006,244.55555555555554
55.35562920353982,245.77777777777777
56.53149699356921,245.77777777777777
57.70723232796702,241.11111111111111
58.88284969277204,247.0
60.05836451692562,248.77777777777777
61.23379326147466,247.77777777777777
62.409153508673114,246.22222222222223
63.58446405095348,242.33333333333334
64.75974497973613,246.55555555555554
65.93501777404244,247.11111111111111
67.1103053888729,241.66666666666666
68.28563234330883,245.66666666666666
69.46102480829204,248.44444444444446
70.63651069403306,247.44444444444446
71.81211384117641,248.11111111111111
72.98781235007333,245.88888888888889
74.16356238543453,243.44444444444446
75.3393206540521,247.0
76.51504456412643,245.0
77.690692240031,248.0
78.8662225373364,239.33333333333334
80.04159505809766,243.33333333333334
81.21677016640794,248.66666666666666
82.39170900422229,247.33333333333334
83.56637350745446,247.0
84.74072642234992,244.55555555555554
85.91473132213792,246.22222222222223
87.0883526239651,241.55555555555554
88.26155560611318,245.66666666666666
89.43430642550291,246.22222222222223
90.60657213548612,245.22222222222223
91.77832070392749,249.0
92.94952103157733,246.22222222222223
94.12014297073662,246.55555555555554
95.29015734421453,247.22222222222223
96.45953596457899,247.0
97.62825165370026,247.33333333333334
98.79627826258663,244.22222222222223
99.96359069151147,234.22222222222223
101.13016491043027,244.55555555555554
102.29597797968522,236.55555555555554
103.46100807099542,245.11111111111111
104.62530642513931,239.44444444444446
105.78951138266765,244.33333333333334
106.95462676529786,240.55555555555554
108.1218163552854,245.33333333333334
109.29245056101003,244.44444444444446
110.46815190575346,241.22222222222223
111.65083661551809,247.77777777777777
112.84249430296774,250.44444444444446
114.03717261760133,247.11111111111111
115.21888970891744,249.11111111111111
116.37267943091398,247.44444444444446
117.48900157372442,247.66666666666666
118.56867172235808,246.55555555555554
119.62884810661058,241.44444444444446
120.70644585999686,241.55555555555554
121.83237533962948,228.77777777777777
123.01025352997895,238.11111111111111
124.22659731511344,228.77777777777777
125.45970837941654,239.11111111111111
126.68628151569298,227.55555555555554
127.88742374041045,231.33333333333334
129.06234683821836,227.0
130.22562570543005,219.22222222222223
131.3873072516051,218.88888888888889
132.55305507044704,197.88888888888889
133.7263180827007,173.22222222222223
134.91056743429755,158.77777777777777
136.1114625567764,81.22222222222223
