16:49:17	0.000903781421
16:49:18	0.000903536669
16:49:19	0.000901891749
16:49:20	0.000904179646
16:49:21	0.00090225067
16:49:22	0.000903558403
16:49:23	0.000903378942
16:49:24	0.000902709701
16:49:25	0.000903834922
16:49:26	0.00090071312
16:49:27	0.0016789253
16:49:28	0.00167794062
16:49:29	0.00168048661
16:49:30	0.00167965465
16:49:31	0.00168119044
16:49:32	0.00168077515
16:49:33	0.00168100333
16:49:34	0.00168110705
16:49:35	0.00168062559
16:49:36	0.00168053621
16:49:37	0.00245109272
16:49:38	0.00245523308
16:49:39	0.0024531548
16:49:40	0.00245477551
16:49:41	0.00245218455
16:49:42	0.00245361998
16:49:43	0.00245389245
16:49:44	0.00245373336
16:49:45	0.00245381107
16:49:46	0.0024500901
16:49:47	0.00324883706
16:49:48	0.00324571822
16:49:49	0.00324842556
16:49:50	0.00324420543
16:49:51	0.0032455889
16:49:52	0.00324518525
16:49:53	0.00324655839
16:49:54	0.00324618076
16:49:55	0.00324582975
16:49:56	0.00324553066
16:49:57	0.00401500411
16:49:58	0.00402145847
16:49:59	0.00401657573
16:50:00	0.00401984359
16:50:01	0.00401647676
16:50:02	0.00401873372
16:50:03	0.00401926662
16:50:04	0.0040181202
16:50:05	0.00401809518
16:50:06	0.0040141591
16:50:07	0.00478984412
16:50:08	0.00478843491
16:50:09	0.0047919947
16:50:10	0.00478718001
16:50:11	0.00478662937
16:50:12	0.00478871746
16:50:13	0.00478688633
16:50:14	0.00479087935
16:50:15	0.0047865604
16:50:16	0.00478708729
16:50:17	0.00555593291
16:50:18	0.0055597571
16:50:19	0.00555839844
16:50:20	0.00555788211
16:50:21	0.0055589339
16:50:22	0.00555556148
16:50:23	0.0055626136
16:50:24	0.0055555664
16:50:25	0.00556178009
16:50:26	0.00555378089
16:50:27	0.00635340095
16:50:28	0.00635278701
16:50:29	0.00635131984
16:50:30	0.00635473978
16:50:31	0.00634907247
16:50:32	0.00635518131
16:50:33	0.00634888295
16:50:34	0.00635335191
16:50:35	0.00635098691
16:50:36	0.00634748426
16:50:37	0.00712031239
16:50:38	0.00711595205
16:50:39	0.00712335202
16:50:40	0.00711573072
16:50:41	0.00712023683
16:50:42	0.00711448788
16:50:43	0.0071171747
16:50:44	0.00711803554
16:50:44	0.00711269104
16:50:46	0.00711731832
16:50:47	0.00790078013
16:50:48	0.00790762368
16:50:49	0.00790262167
16:50:50	0.00790730603
16:50:51	0.00790360592
16:50:52	0.00790474273
16:50:53	0.00790588853
16:50:54	0.0079026658
16:50:55	0.00790922179
16:50:56	0.0078980225
16:50:57	0.00867618701
16:50:58	0.00867027576
16:50:59	0.00867390769
16:51:00	0.00867059551
16:51:01	0.00866451988
16:51:02	0.00866802365
16:51:03	0.00866740532
16:51:04	0.00867086496
16:51:05	0.00866031384
16:51:06	0.00866582252
16:51:06	0.00942988939
16:51:08	0.00944088323
16:51:09	0.00943434792
16:51:10	0.00943929318
16:51:11	0.00943167104
16:51:12	0.00943782267
16:51:13	0.0094353196
16:51:14	0.0094374263
16:51:15	0.00943707325
16:51:16	0.00943134791
16:51:17	0.0102246601
16:51:18	0.0102234323
16:51:19	0.0102277892
16:51:20	0.0102230026
16:51:21	0.0102283897
16:51:22	0.0102240389
16:51:23	0.0102345795
16:51:24	0.0102233205
16:51:25	0.010234179
16:51:26	0.0102196387
16:51:27	0.0110012198
16:51:28	0.0109962973
16:51:29	0.0110032891
16:51:30	0.0109985533
16:51:31	0.0109987378
16:51:32	0.0109995299
16:51:33	0.0109974068
16:51:34	0.0110040729
16:51:35	0.0109920454
16:51:36	0.0110008608
16:51:37	0.0117636661
16:51:38	0.0117764505
