0,293.15
0.10000,350.91
0.20000,690.40
0.30000,1020.9
0.40000,1195.9
0.50000,1330.4
0.60000,1448.8
0.70000,1559.6
0.80000,1666.8
0.90000,1770.4
1.0000,1871.2
1.1000,1969.7
1.2000,2066.2
1.3000,2161.0
1.4000,2254.2
1.5000,2345.9
1.6000,2436.3
1.7000,2525.3
1.8000,2613.0
1.9000,2699.5
2.0000,2784.7
