2024.11.14 18:29:49	-1.09440618e-09
2024.11.14 18:29:50	-1.46306043e-09
2024.11.14 18:29:51	3.75588183e-10
2024.11.14 18:29:52	1.49195183e-09
2024.11.14 18:29:53	-2.63212198e-09
2024.11.14 18:29:54	2.08711464e-10
2024.11.14 18:29:55	6.00016568e-10
2024.11.14 18:29:56	1.58463543e-09
2024.11.14 18:29:57	-4.65035953e-10
2024.11.14 18:29:58	7.90699799e-10
2024.11.14 18:29:59	9.05803131e-10
2024.11.14 18:30:00	2.88682856e-10
2024.11.14 18:30:01	-4.82601923e-10
2024.11.14 18:30:02	-4.55790705e-10
2024.11.14 18:30:03	1.39788143e-09
2024.11.14 18:30:04	-1.7288613e-09
2024.11.14 18:30:05	1.24602824e-09
2024.11.14 18:30:06	1.10827405e-09
2024.11.14 18:30:07	1.93456806e-10
2024.11.14 18:30:08	1.91838887e-10
2024.11.14 18:30:09	1.97108678e-09
2024.11.14 18:30:10	2.54244308e-10
2024.11.14 18:30:11	8.80609832e-11
2024.11.14 18:30:12	-1.93687937e-10
2024.11.14 18:30:13	1.10041559e-09
2024.11.14 18:30:14	5.41771508e-10
2024.11.14 18:30:15	-1.7103708e-10
2024.11.14 18:30:16	9.47869008e-10
2024.11.14 18:30:17	8.82458881e-10
2024.11.14 18:30:18	-8.24907215e-10
2024.11.14 18:30:19	2.1772558e-10
2024.11.14 18:30:20	4.66885003e-11
2024.11.14 18:30:21	5.59337478e-10
2024.11.14 18:30:22	-5.83606253e-10
2024.11.14 18:30:23	8.50793908e-10
2024.11.14 18:30:24	1.40597103e-09
2024.11.14 18:30:25	9.47637877e-11
2024.11.14 18:30:26	-4.01012614e-10
2024.11.14 18:30:27	2.17448223e-09
2024.11.14 18:30:28	8.43859972e-10
2024.11.14 18:30:29	9.91321671e-10
2024.11.14 18:30:30	2.05660532e-09
2024.11.14 18:30:31	2.88913987e-11
2024.11.14 18:30:32	1.76653568e-09
2024.11.14 18:30:33	-1.79126672e-10
2024.11.14 18:30:34	5.64191233e-10
2024.11.14 18:30:35	1.36783438e-09
2024.11.14 18:30:36	-2.73890459e-10
2024.11.14 18:30:37	7.17662343e-10
2024.11.14 18:30:38	9.5988783e-10
2024.11.14 18:30:39	8.2976097e-10
2024.11.14 18:30:40	8.01331834e-10
2024.11.14 18:30:41	4.92078302e-10
2024.11.14 18:30:42	-5.74823268e-10
2024.11.14 18:30:43	6.09030684e-10
2024.11.14 18:30:44	-3.16418598e-10
2024.11.14 18:30:45	8.80147569e-10
2024.11.14 18:30:46	-1.05234031e-09
2024.11.14 18:30:47	-4.53710525e-10
2024.11.14 18:30:48	1.64010692e-09
2024.11.14 18:30:49	7.59497088e-10
2024.11.14 18:30:50	7.40544331e-10
2024.11.14 18:30:51	1.65536158e-09
2024.11.14 18:30:52	3.83677774e-10
2024.11.14 18:30:53	2.08318541e-09
2024.11.14 18:30:54	-2.53550915e-10
